year,exporter,flow,importer,resource,weight (kg),value (US$),exporterISO,importerISO,exporter continent,importer continent
2019,United Kingdom,Export,Poland,Gas,640459500.0,188494693.092,GBR,POL,Europe,Europe
2019,United Kingdom,Export,South Africa,Gas,1900.0,9859.656,GBR,ZAF,Europe,Africa
2019,United Rep. of Tanzania,Export,Burundi,Gas,60000.0,87715.34,TZA,BDI,Africa,Africa
2019,United Rep. of Tanzania,Export,Dem. Rep. of the Congo,Gas,66000.0,33657.87,TZA,COD,Africa,Africa
2019,United Rep. of Tanzania,Export,Rwanda,Gas,6396760.0,3612005.94,TZA,RWA,Africa,Africa
2019,United Rep. of Tanzania,Export,Uganda,Gas,527000.0,413932.91,TZA,UGA,Africa,Africa
2019,USA,Export,Argentina,Gas,572160490.449,198807770.0,USA,ARG,North America,South America
2019,USA,Export,Bahamas,Gas,4535809.205,1576051.0,USA,BHS,North America,North America
2019,USA,Export,Bangladesh,Gas,49656602.07,17254107.0,USA,BGD,North America,Asia
2019,USA,Export,Barbados,Gas,6786513.689,2358100.0,USA,BRB,North America,North America
2019,USA,Export,Belgium,Gas,218369709.384,75876604.0,USA,BEL,North America,Europe
2019,USA,Export,Brazil,Gas,680065079.593,236301220.0,USA,BRA,North America,South America
2019,USA,Export,Canada,Gas,134464248.365,46722096.0,USA,CAN,North America,North America
2019,USA,Export,Chile,Gas,1312768694.4,456145821.0,USA,CHL,North America,South America
2019,USA,Export,China,Gas,181949439.461,63221706.0,USA,CHN,North America,Asia
2019,USA,Export,Colombia,Gas,39395978.174,13688863.0,USA,COL,North America,South America
2019,USA,Export,Dominican Rep.,Gas,154222468.804,53587456.0,USA,DOM,North America,North America
2019,USA,Export,France,Gas,1732376211.075,601946232.0,USA,FRA,North America,Europe
2019,USA,Export,Greece,Gas,290936929.522,101091430.0,USA,GRC,North America,Europe
2019,USA,Export,Haiti,Gas,1657704.035,576000.0,USA,HTI,North America,North America
2019,USA,Export,Israel,Gas,40662.674,14129.0,USA,ISR,North America,Asia
2019,USA,Export,Italy,Gas,947309786.473,329160348.0,USA,ITA,North America,Europe
2019,USA,Export,Jamaica,Gas,235575721.784,81855152.0,USA,JAM,North America,North America
2019,USA,Export,Japan,Gas,3575711215.86,1242447154.0,USA,JPN,North America,Asia
2019,USA,Export,Jordan,Gas,463204580.225,160949019.0,USA,JOR,North America,Asia
2019,USA,Export,Rep. of Korea,Gas,3494267180.561,1214147914.0,USA,KOR,North America,Asia
2019,USA,Export,Kuwait,Gas,120372238.75,41825566.0,USA,KWT,North America,Asia
2019,USA,Export,Lithuania,Gas,44607825.561,15499816.0,USA,LTU,North America,Europe
2019,USA,Export,Malaysia,Gas,61965276.132,21530984.0,USA,MYS,North America,Asia
2019,USA,Export,Malta,Gas,4465894.961,1551758.0,USA,MLT,North America,Europe
2019,USA,Export,Mexico,Gas,1894547811.054,658295761.0,USA,MEX,North America,North America
2019,USA,Export,Netherlands,Gas,1334512142.051,463700985.0,USA,NLD,North America,Europe
2019,USA,Export,Pakistan,Gas,293010400.694,101811896.0,USA,PAK,North America,Asia
2019,USA,Export,Panama,Gas,281818512.631,97923067.0,USA,PAN,North America,North America
2019,USA,Export,Poland,Gas,596574735.293,207290952.0,USA,POL,North America,Europe
2019,USA,Export,Portugal,Gas,700013838.146,243232786.0,USA,PRT,North America,Europe
2019,USA,Export,India,Gas,1267916475.49,440561086.0,USA,IND,North America,Asia
2019,USA,Export,Singapore,Gas,240736825.009,83648473.0,USA,SGP,North America,Asia
2019,USA,Export,South Africa,Gas,145049.103,50400.0,USA,ZAF,North America,Africa
2019,USA,Export,Spain,Gas,2628316578.54,913257323.0,USA,ESP,North America,Europe
2019,USA,Export,Thailand,Gas,107099831.395,37213822.0,USA,THA,North America,Asia
2019,USA,Export,Trinidad and Tobago,Gas,623371.544,216602.0,USA,TTO,North America,North America
2019,USA,Export,United Arab Emirates,Gas,150369679.709,52248733.0,USA,ARE,North America,Asia
2019,USA,Export,Türkiye,Gas,509538703.081,177048669.0,USA,TUR,North America,Asia
2019,USA,Export,Egypt,Gas,36803121.851,12787927.0,USA,EGY,North America,Africa
2019,USA,Export,United Kingdom,Gas,1915009905.29,665405695.0,USA,GBR,North America,Europe
2020,Australia,Export,Argentina,Coal,198909000.0,26484561.569,AUS,ARG,Oceania,South America
2020,Australia,Export,Bangladesh,Coal,114951000.0,4305245.193,AUS,BGD,Oceania,Asia
2020,Australia,Export,Belgium,Coal,649000000.0,79587680.982,AUS,BEL,Oceania,Europe
2020,Australia,Export,Brazil,Coal,3729120000.0,359823920.887,AUS,BRA,Oceania,South America
2020,Australia,Export,Myanmar,Coal,235937000.0,11676396.674,AUS,MMR,Oceania,Asia
2020,Australia,Export,Cambodia,Coal,374081000.0,19092096.128,AUS,KHM,Oceania,Asia
2020,Australia,Export,Chile,Coal,2600360000.0,155660424.878,AUS,CHL,Oceania,South America
2020,Australia,Export,China,Coal,73688800000.0,6219036186.94,AUS,CHN,Oceania,Asia
2020,Australia,Export,Finland,Coal,52000000.0,5560804.069,AUS,FIN,Oceania,Europe
2020,Australia,Export,France,Coal,1785250000.0,236083707.251,AUS,FRA,Oceania,Europe
2020,Australia,Export,Germany,Coal,623325000.0,71058325.55,AUS,DEU,Oceania,Europe
2020,Australia,Export,Ghana,Coal,150.0,346.848,AUS,GHA,Oceania,Africa
2020,Australia,Export,"China, Hong Kong SAR",Coal,161171000.0,6528046.057,AUS,HKG,Oceania,Asia
2020,Australia,Export,Indonesia,Coal,5153716299.104,416742525.492,AUS,IDN,Oceania,Asia
2020,Australia,Export,Italy,Coal,459432000.0,57352175.195,AUS,ITA,Oceania,Europe
2020,Australia,Export,Japan,Coal,104231000000.0,8119168700.802,AUS,JPN,Oceania,Asia
2020,Australia,Export,Rep. of Korea,Coal,46073500000.0,3258789285.558,AUS,KOR,Oceania,Asia
2020,Australia,Export,Malaysia,Coal,7732600000.0,529998802.483,AUS,MYS,Oceania,Asia
2020,Australia,Export,Mali,Coal,87811000.0,12432755.635,AUS,MLI,Oceania,Africa
2020,Australia,Export,Mongolia,Coal,100.0,1569.075,AUS,MNG,Oceania,Asia
2020,Australia,Export,Nauru,Coal,1000.0,1720.477,AUS,NRU,Oceania,Oceania
2020,Australia,Export,Nepal,Coal,33000000.0,1552725.213,AUS,NPL,Oceania,Asia
2020,Australia,Export,Netherlands,Coal,5569080000.0,679559049.545,AUS,NLD,Oceania,Europe
2020,Australia,Export,New Caledonia,Coal,1126120000.0,92482821.76,AUS,NCL,Oceania,Oceania
2020,Australia,Export,New Zealand,Coal,94884400.0,6170994.725,AUS,NZL,Oceania,Oceania
2020,Australia,Export,Pakistan,Coal,916023000.0,36843556.468,AUS,PAK,Oceania,Asia
2020,Australia,Export,Philippines,Coal,369762000.0,20994866.201,AUS,PHL,Oceania,Asia
2020,Australia,Export,Poland,Coal,1066880000.0,147951436.355,AUS,POL,Oceania,Europe
2020,Australia,Export,India,Coal,52831900000.0,4975146065.492,AUS,IND,Oceania,Asia
2020,Australia,Export,Singapore,Coal,57397000.0,7180410.426,AUS,SGP,Oceania,Asia
2020,Australia,Export,Viet Nam,Coal,20766000000.0,1427357850.721,AUS,VNM,Oceania,Asia
2020,Australia,Export,Slovenia,Coal,216267000.0,31153134.395,AUS,SVN,Oceania,Europe
2020,Australia,Export,South Africa,Coal,847714000.0,101912520.83,AUS,ZAF,Oceania,Africa
2020,Australia,Export,Spain,Coal,265367000.0,30089968.92,AUS,ESP,Oceania,Europe
2020,Australia,Export,Sweden,Coal,1110080000.0,146899877.907,AUS,SWE,Oceania,Europe
2020,Australia,Export,Thailand,Coal,4255610000.0,296192949.992,AUS,THA,Oceania,Asia
2020,Australia,Export,United Arab Emirates,Coal,347119000.0,14551851.636,AUS,ARE,Oceania,Asia
2020,Australia,Export,Türkiye,Coal,1141460000.0,78640086.845,AUS,TUR,Oceania,Asia
2020,Australia,Export,United Kingdom,Coal,513468000.0,56424723.029,AUS,GBR,Oceania,Europe
2020,Austria,Export,Czechia,Coal,24221.0,637.619,AUT,CZE,Europe,Europe
2020,Austria,Export,Germany,Coal,9.0,1.143,AUT,DEU,Europe,Europe
2020,Austria,Export,Greece,Coal,5348.0,2300.227,AUT,GRC,Europe,Europe
2020,Austria,Export,Serbia,Coal,28000.0,36331.703,AUT,SRB,Europe,Europe
2020,Austria,Export,India,Coal,10.0,3.428,AUT,IND,Europe,Asia
2020,Austria,Export,Slovenia,Coal,354.0,153.12,AUT,SVN,Europe,Europe
2020,Austria,Export,Switzerland,Coal,482.0,5715.716,AUT,CHE,Europe,Europe
2020,Belgium,Export,Austria,Coal,760007.0,235509.724,BEL,AUT,Europe,Europe
2020,Belgium,Export,Canada,Coal,40.0,1293.057,BEL,CAN,Europe,North America
2020,Belgium,Export,Chile,Coal,60475.76,28592.158,BEL,CHL,Europe,South America
2020,Belgium,Export,China,Coal,205.32,2847.449,BEL,CHN,Europe,Asia
2020,Belgium,Export,Colombia,Coal,65831.0,30187.955,BEL,COL,Europe,South America
2020,Belgium,Export,Denmark,Coal,74057.8,31519.424,BEL,DNK,Europe,Europe
2020,Belgium,Export,Ecuador,Coal,40151.0,17365.263,BEL,ECU,Europe,South America
2020,Belgium,Export,Finland,Coal,10981700.0,1864706.609,BEL,FIN,Europe,Europe
2020,Belgium,Export,France,Coal,229847039.0,31996834.146,BEL,FRA,Europe,Europe
2020,Belgium,Export,Germany,Coal,324679119.92,42173292.742,BEL,DEU,Europe,Europe
2020,Belgium,Export,Indonesia,Coal,80666.0,27215.23,BEL,IDN,Europe,Asia
2020,Belgium,Export,Ireland,Coal,1052900.0,168768.208,BEL,IRL,Europe,Europe
2020,Belgium,Export,Italy,Coal,0.0,70777.489,BEL,ITA,Europe,Europe
2020,Belgium,Export,Luxembourg,Coal,62676334.9,4603267.48,BEL,LUX,Europe,Europe
2020,Belgium,Export,Malaysia,Coal,3625210.0,492607.753,BEL,MYS,Europe,Asia
2020,Belgium,Export,Morocco,Coal,2018456.0,103815.805,BEL,MAR,Europe,Africa
2020,Belgium,Export,Netherlands,Coal,36261935.54,5011470.044,BEL,NLD,Europe,Europe
2020,Belgium,Export,New Zealand,Coal,0.0,3584.291,BEL,NZL,Europe,Oceania
2020,Belgium,Export,Poland,Coal,2321886.563,390710.757,BEL,POL,Europe,Europe
2020,Belgium,Export,Portugal,Coal,13846.4,9332.666,BEL,PRT,Europe,Europe
2020,Belgium,Export,Slovakia,Coal,42890.3,13721.486,BEL,SVK,Europe,Europe
2020,Belgium,Export,Spain,Coal,127544.281,46795.964,BEL,ESP,Europe,Europe
2020,Belgium,Export,Sweden,Coal,1132459.398,135519.682,BEL,SWE,Europe,Europe
2020,Belgium,Export,Switzerland,Coal,2343460.0,171197.865,BEL,CHE,Europe,Europe
2020,Belgium,Export,United Kingdom,Coal,8720430.0,1587379.729,BEL,GBR,Europe,Europe
2020,Belgium,Export,USA,Coal,1618590.0,241765.018,BEL,USA,Europe,North America
2020,Bosnia Herzegovina,Export,Czechia,Coal,1470.0,6.72,BIH,CZE,Europe,Europe
2020,Bosnia Herzegovina,Export,France,Coal,1802.0,124.27,BIH,FRA,Europe,Europe
2020,Botswana,Export,Australia,Coal,5.0,0.858,BWA,AUS,Africa,Oceania
2020,Botswana,Export,Namibia,Coal,28256651.0,2413711.669,BWA,NAM,Africa,Africa
2020,Botswana,Export,South Africa,Coal,221757351.0,13497569.224,BWA,ZAF,Africa,Africa
2020,Botswana,Export,Zimbabwe,Coal,0.0,18818.635,BWA,ZWE,Africa,Africa
2020,Brazil,Export,Argentina,Coal,400000.0,175445.0,BRA,ARG,South America,South America
2020,Brazil,Export,Canada,Coal,42.0,5.0,BRA,CAN,South America,North America
2020,Brazil,Export,Chile,Coal,43.0,21.0,BRA,CHL,South America,South America
2020,Brazil,Export,China,Coal,20.0,5.0,BRA,CHN,South America,Asia
2020,Brazil,Export,Netherlands,Coal,15000000.0,300000.0,BRA,NLD,South America,Europe
2020,Brazil,Export,Paraguay,Coal,20300.0,7659.0,BRA,PRY,South America,South America
2020,Brazil,Export,Poland,Coal,12.0,1.0,BRA,POL,South America,Europe
2020,Brazil,Export,Portugal,Coal,90.0,10.0,BRA,PRT,South America,Europe
2020,Brazil,Export,United Kingdom,Coal,247.0,100.0,BRA,GBR,South America,Europe
2020,Brazil,Export,USA,Coal,2430.0,466.0,BRA,USA,South America,North America
2020,Bulgaria,Export,Greece,Coal,460855.0,95416.196,BGR,GRC,Europe,Europe
2020,Bulgaria,Export,Serbia,Coal,936100.0,107019.42,BGR,SRB,Europe,Europe
2020,Bulgaria,Export,Slovakia,Coal,4989000.0,244481.062,BGR,SVK,Europe,Europe
2020,Bulgaria,Export,North Macedonia,Coal,700625.0,97779.374,BGR,MKD,Europe,Europe
2020,Belarus,Export,Bulgaria,Coal,1505000.0,39900.0,BLR,BGR,Europe,Europe
2020,Belarus,Export,Germany,Coal,110000.0,22900.0,BLR,DEU,Europe,Europe
2020,Belarus,Export,Latvia,Coal,1034000.0,107700.0,BLR,LVA,Europe,Europe
2020,Belarus,Export,Lithuania,Coal,11812200.0,828400.0,BLR,LTU,Europe,Europe
2020,Belarus,Export,Rep. of Moldova,Coal,1358300.0,134200.0,BLR,MDA,Europe,Europe
2020,Belarus,Export,Poland,Coal,881096900.0,63022200.0,BLR,POL,Europe,Europe
2020,Belarus,Export,Russia,Coal,1032.0,600.0,BLR,RUS,Europe,Europe
2020,Belarus,Export,Ukraine,Coal,677006200.0,40089500.0,BLR,UKR,Europe,Europe
2020,Cambodia,Export,China,Coal,1901.76,190.18,KHM,CHN,Asia,Asia
2020,Angola,Export,Myanmar,Oil,151147785.0,43512678.987,AGO,MMR,Africa,Asia
2020,Angola,Export,Canada,Oil,446219190.0,94893903.935,AGO,CAN,Africa,North America
2020,Angola,Export,Chile,Oil,295523601.0,85813912.599,AGO,CHL,Africa,South America
2020,Angola,Export,China,Oil,50442193500.0,13006986998.73,AGO,CHN,Africa,Asia
2020,Angola,Export,France,Oil,1504702224.0,341067363.991,AGO,FRA,Africa,Europe
2020,Angola,Export,Israel,Oil,316791759.0,75121344.129,AGO,ISR,Africa,Asia
2020,Angola,Export,Italy,Oil,901332522.0,296197726.869,AGO,ITA,Africa,Europe
2020,Angola,Export,Japan,Oil,151395507.0,41333234.227,AGO,JPN,Africa,Asia
2020,Angola,Export,Malaysia,Oil,144439575.0,51551785.223,AGO,MYS,Africa,Asia
2020,Angola,Export,Netherlands,Oil,891158907.0,212940635.822,AGO,NLD,Africa,Europe
2020,Angola,Export,Norway,Oil,446727831.0,82249803.512,AGO,NOR,Africa,Europe
2020,Angola,Export,Portugal,Oil,910022031.0,245146074.021,AGO,PRT,Africa,Europe
2020,Angola,Export,India,Oil,4166568288.0,1119312866.127,AGO,IND,Africa,Asia
2020,Angola,Export,Singapore,Oil,1521886785.0,350645003.995,AGO,SGP,Africa,Asia
2020,Angola,Export,South Africa,Oil,750112869.0,163643495.319,AGO,ZAF,Africa,Africa
2020,Angola,Export,Spain,Oil,1531735881.0,437791309.941,AGO,ESP,Africa,Europe
2020,Angola,Export,Thailand,Oil,3077719275.0,876438315.237,AGO,THA,Africa,Asia
2020,Angola,Export,United Arab Emirates,Oil,150995304.0,17215786.326,AGO,ARE,Africa,Asia
2020,Angola,Export,Türkiye,Oil,158298651.0,44445903.655,AGO,TUR,Africa,Asia
2020,Angola,Export,USA,Oil,1211203488.0,341047040.663,AGO,USA,Africa,North America
2020,Angola,Export,Uruguay,Oil,613585929.0,152898134.14,AGO,URY,Africa,South America
2020,Azerbaijan,Export,Australia,Oil,179789400.0,70438135.76,AZE,AUS,Asia,Oceania
2020,Azerbaijan,Export,Austria,Oil,350708903.0,125847689.33,AZE,AUT,Asia,Europe
2020,Azerbaijan,Export,Belarus,Oil,550741000.0,146461608.4,AZE,BLR,Asia,Europe
2020,Azerbaijan,Export,China,Oil,2058942710.0,386274019.07,AZE,CHN,Asia,Asia
2020,Azerbaijan,Export,Croatia,Oil,1644246100.0,470782613.38,AZE,HRV,Asia,Europe
2020,Azerbaijan,Export,Czechia,Oil,614880410.0,217702700.49,AZE,CZE,Asia,Europe
2020,Azerbaijan,Export,Denmark,Oil,190826000.0,49569298.44,AZE,DNK,Asia,Europe
2020,Azerbaijan,Export,France,Oil,355017000.0,105901626.18,AZE,FRA,Asia,Europe
2020,Azerbaijan,Export,Germany,Oil,597371500.0,213087637.07,AZE,DEU,Asia,Europe
2020,Azerbaijan,Export,Greece,Oil,1410874500.0,487262882.74,AZE,GRC,Asia,Europe
2020,Azerbaijan,Export,Israel,Oil,1167519600.0,434440197.17,AZE,ISR,Asia,Asia
2020,Azerbaijan,Export,Italy,Oil,11779696200.0,4121246095.47,AZE,ITA,Asia,Europe
2020,Azerbaijan,Export,Malaysia,Oil,239034000.0,59918344.65,AZE,MYS,Asia,Asia
2020,Azerbaijan,Export,Portugal,Oil,705516100.0,239730489.82,AZE,PRT,Asia,Europe
2020,Azerbaijan,Export,Romania,Oil,254966902.0,79993721.04,AZE,ROU,Asia,Europe
2020,Azerbaijan,Export,Russia,Oil,577052.0,198871.71,AZE,RUS,Asia,Europe
2020,Azerbaijan,Export,India,Oil,1328752600.0,452729632.94,AZE,IND,Asia,Asia
2020,Azerbaijan,Export,Singapore,Oil,138601000.0,47646387.5,AZE,SGP,Asia,Asia
2020,Azerbaijan,Export,Viet Nam,Oil,657511900.0,174452425.9,AZE,VNM,Asia,Asia
2020,Azerbaijan,Export,Spain,Oil,1006144120.0,327657484.52,AZE,ESP,Asia,Europe
2020,Azerbaijan,Export,Thailand,Oil,543762000.0,129593336.14,AZE,THA,Asia,Asia
2020,Azerbaijan,Export,Tunisia,Oil,868701700.0,312279424.6,AZE,TUN,Asia,Africa
2020,Azerbaijan,Export,Türkiye,Oil,675399216.0,225150801.8,AZE,TUR,Asia,Asia
2020,Azerbaijan,Export,Ukraine,Oil,1110535000.0,296088599.32,AZE,UKR,Asia,Europe
2020,Azerbaijan,Export,United Kingdom,Oil,454686000.0,141342511.3,AZE,GBR,Asia,Europe
2020,Argentina,Export,Chile,Oil,366384000.0,85549368.42,ARG,CHL,South America,South America
2020,Argentina,Export,France,Oil,110678000.0,40812563.16,ARG,FRA,South America,Europe
2020,Argentina,Export,Netherlands,Oil,636470000.0,152308060.93,ARG,NLD,South America,Europe
2020,Argentina,Export,Singapore,Oil,71176700.0,20338245.43,ARG,SGP,South America,Asia
2020,Argentina,Export,USA,Oil,1192530000.0,271351598.74,ARG,USA,South America,North America
2020,Australia,Export,Solomon Isds,Oil,120.0,2278.6,AUS,SLB,Oceania,Oceania
2020,Australia,Export,Brunei Darussalam,Oil,207252000.0,59323063.78,AUS,BRN,Oceania,Asia
2020,Australia,Export,China,Oil,1097130000.0,298134629.002,AUS,CHN,Oceania,Asia
2020,Australia,Export,Fiji,Oil,3180.0,36280.048,AUS,FJI,Oceania,Oceania
2020,Australia,Export,Indonesia,Oil,1381480000.0,381338281.753,AUS,IDN,Oceania,Asia
2020,Australia,Export,Japan,Oil,126332000.0,41747074.226,AUS,JPN,Oceania,Asia
2020,Australia,Export,Rep. of Korea,Oil,259373000.0,87597215.547,AUS,KOR,Oceania,Asia
2020,Australia,Export,Malaysia,Oil,1177410000.0,378885597.601,AUS,MYS,Oceania,Asia
2020,Australia,Export,Mozambique,Oil,10.0,103.229,AUS,MOZ,Oceania,Africa
2020,Australia,Export,New Zealand,Oil,21352.0,26442.359,AUS,NZL,Oceania,Oceania
2020,Australia,Export,Norfolk Isds,Oil,2536.0,5345.867,AUS,NFK,Oceania,Oceania
2020,Australia,Export,Pakistan,Oil,60031000.0,14791366.844,AUS,PAK,Oceania,Asia
2020,Australia,Export,Papua New Guinea,Oil,184540000.0,73624543.996,AUS,PNG,Oceania,Oceania
2020,Australia,Export,India,Oil,9893070.0,27974675.862,AUS,IND,Oceania,Asia
2020,Australia,Export,Singapore,Oil,1880240000.0,672454787.441,AUS,SGP,Oceania,Asia
2020,Australia,Export,Thailand,Oil,938311000.0,240074789.169,AUS,THA,Oceania,Asia
2020,Australia,Export,United Arab Emirates,Oil,207833000.0,58072960.881,AUS,ARE,Oceania,Asia
2020,Australia,Export,USA,Oil,92.0,40646.619,AUS,USA,Oceania,North America
2020,Barbados,Export,Jamaica,Oil,29734740.0,9292123.0,BRB,JAM,North America,North America
2020,Belgium,Export,Austria,Oil,1.03,32.884,BEL,AUT,Europe,Europe
2020,Belgium,Export,Burundi,Oil,0.0,5757.342,BEL,BDI,Europe,Africa
2020,Belgium,Export,Cameroon,Oil,1024.0,10264.915,BEL,CMR,Europe,Africa
2020,Belgium,Export,Croatia,Oil,0.0,78.766,BEL,HRV,Europe,Europe
2020,Belgium,Export,Czechia,Oil,2.06,54.254,BEL,CZE,Europe,Europe
2020,Belgium,Export,Denmark,Oil,11.36,669.807,BEL,DNK,Europe,Europe
2020,Belgium,Export,Equatorial Guinea,Oil,4355.0,13440.894,BEL,GNQ,Europe,Africa
2020,Belgium,Export,France,Oil,0.0,3603.4,BEL,FRA,Europe,Europe
2020,Belgium,Export,Germany,Oil,828223.04,310715.952,BEL,DEU,Europe,Europe
2020,Belgium,Export,Hungary,Oil,2.05,26.944,BEL,HUN,Europe,Europe
2020,Belgium,Export,Latvia,Oil,0.0,82.981,BEL,LVA,Europe,Europe
2020,Belgium,Export,Libya,Oil,1250.0,4656.733,BEL,LBY,Europe,Africa
2020,Belgium,Export,Lithuania,Oil,5.12,324.007,BEL,LTU,Europe,Europe
2020,Belgium,Export,Luxembourg,Oil,19.67,244.35,BEL,LUX,Europe,Europe
2020,Belgium,Export,Netherlands,Oil,94763323.1,34882240.269,BEL,NLD,Europe,Europe
2020,Belgium,Export,Poland,Oil,3.09,44.717,BEL,POL,Europe,Europe
2020,Belgium,Export,Romania,Oil,3.09,91.787,BEL,ROU,Europe,Europe
2020,Belgium,Export,Serbia,Oil,1.23,71.673,BEL,SRB,Europe,Europe
2020,Belgium,Export,Slovakia,Oil,0.0,317.519,BEL,SVK,Europe,Europe
2020,Belgium,Export,United Kingdom,Oil,3.07,154.505,BEL,GBR,Europe,Europe
2020,Bolivia (Plurinational State of),Export,Saint Lucia,Oil,34681476.257,10517484.71,BOL,LCA,South America,North America
2020,Bosnia Herzegovina,Export,Serbia,Oil,1561030.0,485551.64,BIH,SRB,Europe,Europe
2020,Botswana,Export,Namibia,Oil,0.0,4489.996,BWA,NAM,Africa,Africa
2020,Botswana,Export,Zimbabwe,Oil,1.0,26.956,BWA,ZWE,Africa,Africa
2020,Brazil,Export,Bahamas,Oil,141067000.0,34762491.0,BRA,BHS,South America,North America
2020,Brazil,Export,Chile,Oil,2261896700.0,637122362.0,BRA,CHL,South America,South America
2020,Brazil,Export,China,Oil,40863627100.0,11345919040.0,BRA,CHN,South America,Asia
2020,Brazil,Export,France,Oil,341478832.0,99923601.0,BRA,FRA,South America,Europe
2020,Brazil,Export,Indonesia,Oil,67987400.0,17461741.0,BRA,IDN,South America,Asia
2020,Brazil,Export,Italy,Oil,398095000.0,135342376.0,BRA,ITA,South America,Europe
2020,Brazil,Export,Jamaica,Oil,409287000.0,146468483.0,BRA,JAM,South America,North America
2020,Brazil,Export,Rep. of Korea,Oil,2145770000.0,597294680.0,BRA,KOR,South America,Asia
2020,Brazil,Export,Liberia,Oil,14.0,236.0,BRA,LBR,South America,Africa
2020,Brazil,Export,Malaysia,Oil,1980430000.0,474283582.0,BRA,MYS,South America,Asia
2020,Brazil,Export,Mexico,Oil,8.0,39.0,BRA,MEX,South America,North America
2020,Brazil,Export,Netherlands,Oil,1759097676.049,550726678.0,BRA,NLD,South America,Europe
2020,Brazil,Export,Norway,Oil,268661058.569,78498928.0,BRA,NOR,South America,Europe
2020,Brazil,Export,Panama,Oil,272110027.0,33016952.0,BRA,PAN,South America,North America
2020,Brazil,Export,Peru,Oil,271179000.0,56611617.0,BRA,PER,South America,South America
2020,Brazil,Export,Philippines,Oil,134510600.0,36987228.0,BRA,PHL,South America,Asia
2020,Brazil,Export,Portugal,Oil,2895783600.0,911467287.0,BRA,PRT,South America,Europe
2020,Brazil,Export,Saint Lucia,Oil,139536000.0,36852474.0,BRA,LCA,South America,North America
2020,Brazil,Export,India,Oil,4049077600.0,1224302299.0,BRA,IND,South America,Asia
2020,Brazil,Export,Singapore,Oil,2214235400.0,585999946.0,BRA,SGP,South America,Asia
2020,Brazil,Export,South Africa,Oil,273521000.0,81434865.0,BRA,ZAF,South America,Africa
2020,Brazil,Export,Spain,Oil,3685288800.0,1044396003.0,BRA,ESP,South America,Europe
2020,Brazil,Export,USA,Oil,5035209488.525,1359496187.0,BRA,USA,South America,North America
2020,Brazil,Export,Uruguay,Oil,402089700.0,125488833.0,BRA,URY,South America,South America
2020,Belize,Export,Barbados,Oil,22687200.0,2437761.36,BLZ,BRB,North America,North America
2020,Belize,Export,Guatemala,Oil,57680.0,7460.905,BLZ,GTM,North America,North America
2020,Brunei Darussalam,Export,Australia,Oil,430796000.0,140834903.79,BRN,AUS,Asia,Oceania
2020,Brunei Darussalam,Export,China,Oil,194490000.0,52243957.53,BRN,CHN,Asia,Asia
2020,Brunei Darussalam,Export,Indonesia,Oil,67702000.0,15305594.32,BRN,IDN,Asia,Asia
2020,Brunei Darussalam,Export,Japan,Oil,81489000.0,24732757.91,BRN,JPN,Asia,Asia
2020,Brunei Darussalam,Export,Rep. of Korea,Oil,203655000.0,67492457.22,BRN,KOR,Asia,Asia
2020,Brunei Darussalam,Export,Malaysia,Oil,248864454.0,49938551.8,BRN,MYS,Asia,Asia
2020,Brunei Darussalam,Export,India,Oil,954395000.0,336655031.45,BRN,IND,Asia,Asia
2020,Brunei Darussalam,Export,Singapore,Oil,954409012.0,286944848.29,BRN,SGP,Asia,Asia
2020,Brunei Darussalam,Export,Viet Nam,Oil,244725000.0,81927020.81,BRN,VNM,Asia,Asia
2020,Brunei Darussalam,Export,Thailand,Oil,735198000.0,216959776.98,BRN,THA,Asia,Asia
2020,Myanmar,Export,Thailand,Oil,33440000.0,18656200.0,MMR,THA,Asia,Asia
2020,Belarus,Export,Germany,Oil,1143476435.107,343163600.0,BLR,DEU,Europe,Europe
2020,Cameroon,Export,Canada,Oil,267806000.0,99780608.31,CMR,CAN,Africa,North America
2020,Cameroon,Export,China,Oil,1728305000.0,480260989.84,CMR,CHN,Africa,Asia
2020,Cameroon,Export,France,Oil,35.0,106.93,CMR,FRA,Africa,Europe
2020,Cameroon,Export,Italy,Oil,661747300.0,192445596.25,CMR,ITA,Africa,Europe
2020,Cameroon,Export,New Zealand,Oil,150241400.0,34027488.42,CMR,NZL,Africa,Oceania
2020,Cameroon,Export,Norway,Oil,137378000.0,54123357.61,CMR,NOR,Africa,Europe
2020,Cameroon,Export,India,Oil,133478000.0,36565883.45,CMR,IND,Africa,Asia
2020,Cameroon,Export,Singapore,Oil,46707100.0,13809128.86,CMR,SGP,Africa,Asia
2020,Cameroon,Export,Spain,Oil,498707700.0,175279062.39,CMR,ESP,Africa,Europe
2020,Cameroon,Export,USA,Oil,90791515.0,29591549.3,CMR,USA,Africa,North America
2020,Angola,Export,Belgium,Gas,61819500.0,4502848.012,AGO,BEL,Africa,Europe
2020,Angola,Export,China,Gas,251712100.0,61722493.555,AGO,CHN,Africa,Asia
2020,Angola,Export,France,Gas,132611500.0,10033758.736,AGO,FRA,Africa,Europe
2020,Angola,Export,Rep. of Korea,Gas,201076000.0,55636056.471,AGO,KOR,Africa,Asia
2020,Angola,Export,Kuwait,Gas,274139500.0,46840801.079,AGO,KWT,Africa,Asia
2020,Angola,Export,Netherlands,Gas,201620600.0,18791615.271,AGO,NLD,Africa,Europe
