Year,Price,Country,Fuel,countryISO
2021,548.84,Bulgaria,Diesel,BGR
2021,548.84,Bulgaria,Diesel,BGR
2021,541.12,Bulgaria,Diesel,BGR
2021,524.85,Bulgaria,Diesel,BGR
2021,524.85,Bulgaria,Diesel,BGR
2021,517.73,Bulgaria,Diesel,BGR
2021,517.73,Bulgaria,Diesel,BGR
2021,518.63,Bulgaria,Diesel,BGR
2021,511.68,Bulgaria,Diesel,BGR
2021,511.68,Bulgaria,Diesel,BGR
2021,506.4,Bulgaria,Diesel,BGR
2021,506.4,Bulgaria,Diesel,BGR
2021,503.03,Bulgaria,Diesel,BGR
2021,503.08,Bulgaria,Diesel,BGR
2021,502.22,Bulgaria,Diesel,BGR
2021,503.03,Bulgaria,Diesel,BGR
2021,462.64,Bulgaria,Diesel,BGR
2021,462.64,Bulgaria,Diesel,BGR
2021,462.64,Bulgaria,Diesel,BGR
2021,462.64,Bulgaria,Diesel,BGR
2021,462.64,Bulgaria,Diesel,BGR
2021,450.41,Bulgaria,Diesel,BGR
2021,447.56,Bulgaria,Diesel,BGR
2021,434.6,Bulgaria,Diesel,BGR
2021,434.6,Bulgaria,Diesel,BGR
2021,423.4,Bulgaria,Diesel,BGR
2020,411.81,Bulgaria,Diesel,BGR
2020,405.21,Bulgaria,Diesel,BGR
2020,401.33,Bulgaria,Diesel,BGR
2020,396.34,Bulgaria,Diesel,BGR
2020,392.77,Bulgaria,Diesel,BGR
2020,391.44,Bulgaria,Diesel,BGR
2020,391.14,Bulgaria,Diesel,BGR
2020,392.77,Bulgaria,Diesel,BGR
2020,392.89,Bulgaria,Diesel,BGR
2020,392.17,Bulgaria,Diesel,BGR
2020,388.56,Bulgaria,Diesel,BGR
2020,387.27,Bulgaria,Diesel,BGR
2020,386.89,Bulgaria,Diesel,BGR
2020,392.51,Bulgaria,Diesel,BGR
2020,402.22,Bulgaria,Diesel,BGR
2020,408.02,Bulgaria,Diesel,BGR
2020,410.49,Bulgaria,Diesel,BGR
2020,398.73,Bulgaria,Diesel,BGR
2020,398.73,Bulgaria,Diesel,BGR
2020,398.73,Bulgaria,Diesel,BGR
2020,409.17,Bulgaria,Diesel,BGR
2020,409.17,Bulgaria,Diesel,BGR
2020,403.71,Bulgaria,Diesel,BGR
2020,398.13,Bulgaria,Diesel,BGR
2020,389.06,Bulgaria,Diesel,BGR
2020,384.92,Bulgaria,Diesel,BGR
2020,380.45,Bulgaria,Diesel,BGR
2020,373.12,Bulgaria,Diesel,BGR
2020,366.73,Bulgaria,Diesel,BGR
2020,367.58,Bulgaria,Diesel,BGR
2020,355.86,Bulgaria,Diesel,BGR
2020,343.98,Bulgaria,Diesel,BGR
2020,350.41,Bulgaria,Diesel,BGR
2020,368.09,Bulgaria,Diesel,BGR
2020,390.85,Bulgaria,Diesel,BGR
2020,400.73,Bulgaria,Diesel,BGR
2020,427.74,Bulgaria,Diesel,BGR
2020,457.83,Bulgaria,Diesel,BGR
2020,510.62,Bulgaria,Diesel,BGR
2020,551.56,Bulgaria,Diesel,BGR
2020,570.27,Bulgaria,Diesel,BGR
2020,577.43,Bulgaria,Diesel,BGR
2020,581.82,Bulgaria,Diesel,BGR
2020,590.17,Bulgaria,Diesel,BGR
2020,594.77,Bulgaria,Diesel,BGR
2020,596.05,Bulgaria,Diesel,BGR
2020,598.86,Bulgaria,Diesel,BGR
2020,602.14,Bulgaria,Diesel,BGR
2020,603.55,Bulgaria,Diesel,BGR
2020,605.68,Bulgaria,Diesel,BGR
2019,595.77,Bulgaria,Diesel,BGR
2019,596.71,Bulgaria,Diesel,BGR
2019,594.89,Bulgaria,Diesel,BGR
2019,596.29,Bulgaria,Diesel,BGR
2019,598.09,Bulgaria,Diesel,BGR
2019,597.16,Bulgaria,Diesel,BGR
2019,597.52,Bulgaria,Diesel,BGR
2019,596.39,Bulgaria,Diesel,BGR
2019,595.5,Bulgaria,Diesel,BGR
2019,596.04,Bulgaria,Diesel,BGR
2019,598.32,Bulgaria,Diesel,BGR
2019,597.8,Bulgaria,Diesel,BGR
2019,591.36,Bulgaria,Diesel,BGR
2019,586.14,Bulgaria,Diesel,BGR
2019,586.47,Bulgaria,Diesel,BGR
2019,588.76,Bulgaria,Diesel,BGR
2019,591.68,Bulgaria,Diesel,BGR
2019,595.32,Bulgaria,Diesel,BGR
2019,598.98,Bulgaria,Diesel,BGR
2019,598.85,Bulgaria,Diesel,BGR
2019,596.35,Bulgaria,Diesel,BGR
2019,596.51,Bulgaria,Diesel,BGR
2019,592.06,Bulgaria,Diesel,BGR
2019,589.33,Bulgaria,Diesel,BGR
2019,590.96,Bulgaria,Diesel,BGR
2019,593.28,Bulgaria,Diesel,BGR
2019,603.31,Bulgaria,Diesel,BGR
2019,615.4,Bulgaria,Diesel,BGR
2019,620.95,Bulgaria,Diesel,BGR
2019,624.15,Bulgaria,Diesel,BGR
2019,623.21,Bulgaria,Diesel,BGR
2019,619.48,Bulgaria,Diesel,BGR
2019,615.67,Bulgaria,Diesel,BGR
2019,611.36,Bulgaria,Diesel,BGR
2019,610.01,Bulgaria,Diesel,BGR
2019,608.63,Bulgaria,Diesel,BGR
2019,611.63,Bulgaria,Diesel,BGR
2019,609.18,Bulgaria,Diesel,BGR
2019,603.79,Bulgaria,Diesel,BGR
2019,602.12,Bulgaria,Diesel,BGR
2019,601.55,Bulgaria,Diesel,BGR
2019,586.35,Bulgaria,Diesel,BGR
2019,578.5,Bulgaria,Diesel,BGR
2019,570.7,Bulgaria,Diesel,BGR
2019,562.98,Bulgaria,Diesel,BGR
2019,558.83,Bulgaria,Diesel,BGR
2019,556.86,Bulgaria,Diesel,BGR
2019,561.69,Bulgaria,Diesel,BGR
2019,564.38,Bulgaria,Diesel,BGR
2018,578.6,Bulgaria,Diesel,BGR
2018,586.59,Bulgaria,Diesel,BGR
2018,616.82,Bulgaria,Diesel,BGR
2018,634.69,Bulgaria,Diesel,BGR
2018,647.09,Bulgaria,Diesel,BGR
2018,655.55,Bulgaria,Diesel,BGR
2018,666.1,Bulgaria,Diesel,BGR
2018,669.52,Bulgaria,Diesel,BGR
2018,661.79,Bulgaria,Diesel,BGR
2018,651.83,Bulgaria,Diesel,BGR
2018,632.75,Bulgaria,Diesel,BGR
2018,623.45,Bulgaria,Diesel,BGR
2018,620.91,Bulgaria,Diesel,BGR
2018,618.19,Bulgaria,Diesel,BGR
2018,617.63,Bulgaria,Diesel,BGR
2018,615.98,Bulgaria,Diesel,BGR
2018,614.94,Bulgaria,Diesel,BGR
2018,617.04,Bulgaria,Diesel,BGR
2018,613.52,Bulgaria,Diesel,BGR
2018,614.45,Bulgaria,Diesel,BGR
2018,611.22,Bulgaria,Diesel,BGR
2018,610.11,Bulgaria,Diesel,BGR
2018,610.92,Bulgaria,Diesel,BGR
2018,609.09,Bulgaria,Diesel,BGR
2018,609,Bulgaria,Diesel,BGR
2018,610.36,Bulgaria,Diesel,BGR
2018,611.26,Bulgaria,Diesel,BGR
2018,609.21,Bulgaria,Diesel,BGR
2018,605.93,Bulgaria,Diesel,BGR
2018,598.77,Bulgaria,Diesel,BGR
2018,586.33,Bulgaria,Diesel,BGR
2018,575.38,Bulgaria,Diesel,BGR
2018,564.95,Bulgaria,Diesel,BGR
2018,550.63,Bulgaria,Diesel,BGR
2018,541.94,Bulgaria,Diesel,BGR
2018,535.63,Bulgaria,Diesel,BGR
2018,533.8,Bulgaria,Diesel,BGR
2018,529.58,Bulgaria,Diesel,BGR
2018,527.62,Bulgaria,Diesel,BGR
2018,532.99,Bulgaria,Diesel,BGR
2018,539.85,Bulgaria,Diesel,BGR
2018,534.44,Bulgaria,Diesel,BGR
2018,542.23,Bulgaria,Diesel,BGR
2018,554.12,Bulgaria,Diesel,BGR
2018,557.74,Bulgaria,Diesel,BGR
2018,555.06,Bulgaria,Diesel,BGR
2018,542.23,Bulgaria,Diesel,BGR
2018,542.23,Bulgaria,Diesel,BGR
2018,537.25,Bulgaria,Diesel,BGR
2018,540.57,Bulgaria,Diesel,BGR
2017,531.62,Bulgaria,Diesel,BGR
2017,526.21,Bulgaria,Diesel,BGR
2017,527.79,Bulgaria,Diesel,BGR
2017,524.55,Bulgaria,Diesel,BGR
2017,522.59,Bulgaria,Diesel,BGR
2017,528.17,Bulgaria,Diesel,BGR
2017,516.37,Bulgaria,Diesel,BGR
2017,512.11,Bulgaria,Diesel,BGR
2017,506.36,Bulgaria,Diesel,BGR
2017,513.13,Bulgaria,Diesel,BGR
2017,517.01,Bulgaria,Diesel,BGR
2017,512.32,Bulgaria,Diesel,BGR
2017,509.72,Bulgaria,Diesel,BGR
2017,507.72,Bulgaria,Diesel,BGR
2017,499.37,Bulgaria,Diesel,BGR
2017,492.68,Bulgaria,Diesel,BGR
2017,491.78,Bulgaria,Diesel,BGR
2017,495.32,Bulgaria,Diesel,BGR
2017,493.49,Bulgaria,Diesel,BGR
2017,483.05,Bulgaria,Diesel,BGR
2017,475.29,Bulgaria,Diesel,BGR
2017,470.44,Bulgaria,Diesel,BGR
2017,470.56,Bulgaria,Diesel,BGR
2017,470.35,Bulgaria,Diesel,BGR
2017,468.26,Bulgaria,Diesel,BGR
2017,473.63,Bulgaria,Diesel,BGR
2017,483.52,Bulgaria,Diesel,BGR
2017,503.12,Bulgaria,Diesel,BGR
2017,509.64,Bulgaria,Diesel,BGR
2017,512.54,Bulgaria,Diesel,BGR
2017,515.9,Bulgaria,Diesel,BGR
2017,521.74,Bulgaria,Diesel,BGR
2017,525.1,Bulgaria,Diesel,BGR
2017,527.75,Bulgaria,Diesel,BGR
2017,529.2,Bulgaria,Diesel,BGR
2017,516.37,Bulgaria,Diesel,BGR
2017,517.39,Bulgaria,Diesel,BGR
2017,518.2,Bulgaria,Diesel,BGR
2017,529.45,Bulgaria,Diesel,BGR
2017,531.62,Bulgaria,Diesel,BGR
2017,531.58,Bulgaria,Diesel,BGR
2017,531.58,Bulgaria,Diesel,BGR
2017,536.31,Bulgaria,Diesel,BGR
2017,538.61,Bulgaria,Diesel,BGR
2017,540.23,Bulgaria,Diesel,BGR
2017,543.9,Bulgaria,Diesel,BGR
2017,547.26,Bulgaria,Diesel,BGR
2017,544.87,Bulgaria,Diesel,BGR
2017,539.21,Bulgaria,Diesel,BGR
2017,529.75,Bulgaria,Diesel,BGR
2025,874.13,Cyprus,Diesel,CYP
2025,873.3,Cyprus,Diesel,CYP
2025,872.56,Cyprus,Diesel,CYP
2025,872.57,Cyprus,Diesel,CYP
2025,872.2,Cyprus,Diesel,CYP
2025,869.88,Cyprus,Diesel,CYP
2025,852.82,Cyprus,Diesel,CYP
2025,839.97,Cyprus,Diesel,CYP
2025,824.24,Cyprus,Diesel,CYP
2024,824.22,Cyprus,Diesel,CYP
2024,823.01,Cyprus,Diesel,CYP
2024,823.11,Cyprus,Diesel,CYP
2024,823.01,Cyprus,Diesel,CYP
2024,822.36,Cyprus,Diesel,CYP
2024,816.34,Cyprus,Diesel,CYP
2024,806.9,Cyprus,Diesel,CYP
2024,805.17,Cyprus,Diesel,CYP
2024,802.13,Cyprus,Diesel,CYP
2024,805.97,Cyprus,Diesel,CYP
2024,808.95,Cyprus,Diesel,CYP
2024,801.26,Cyprus,Diesel,CYP
2024,794.44,Cyprus,Diesel,CYP
2024,798.11,Cyprus,Diesel,CYP
2024,818.65,Cyprus,Diesel,CYP
2024,818.65,Cyprus,Diesel,CYP
2024,822.21,Cyprus,Diesel,CYP
2024,839.22,Cyprus,Diesel,CYP
2024,853.84,Cyprus,Diesel,CYP
2024,861.85,Cyprus,Diesel,CYP
2024,872.31,Cyprus,Diesel,CYP
2024,884.45,Cyprus,Diesel,CYP
2024,900.6,Cyprus,Diesel,CYP
2024,908.84,Cyprus,Diesel,CYP
2024,910.45,Cyprus,Diesel,CYP
2024,907.08,Cyprus,Diesel,CYP
2024,895.9,Cyprus,Diesel,CYP
2024,876.14,Cyprus,Diesel,CYP
2024,871.24,Cyprus,Diesel,CYP
2024,880.11,Cyprus,Diesel,CYP
2024,882.74,Cyprus,Diesel,CYP
2024,893.65,Cyprus,Diesel,CYP
2024,907.52,Cyprus,Diesel,CYP
2024,922.27,Cyprus,Diesel,CYP
2024,934.38,Cyprus,Diesel,CYP
2024,937.13,Cyprus,Diesel,CYP
2024,938.41,Cyprus,Diesel,CYP
2024,938,Cyprus,Diesel,CYP
2024,927.02,Cyprus,Diesel,CYP
2024,926.98,Cyprus,Diesel,CYP
2024,926.58,Cyprus,Diesel,CYP
2024,927.06,Cyprus,Diesel,CYP
2024,931.07,Cyprus,Diesel,CYP
2024,930.84,Cyprus,Diesel,CYP
2024,925.79,Cyprus,Diesel,CYP
2024,914.48,Cyprus,Diesel,CYP
2024,901.22,Cyprus,Diesel,CYP
2024,881.64,Cyprus,Diesel,CYP
2024,876.6,Cyprus,Diesel,CYP
2024,876.48,Cyprus,Diesel,CYP
2024,876.36,Cyprus,Diesel,CYP
2024,882.75,Cyprus,Diesel,CYP
2024,888.13,Cyprus,Diesel,CYP
2023,893.99,Cyprus,Diesel,CYP
2023,907.05,Cyprus,Diesel,CYP
2023,942.58,Cyprus,Diesel,CYP
2023,961.88,Cyprus,Diesel,CYP
2023,981.82,Cyprus,Diesel,CYP
2023,996.34,Cyprus,Diesel,CYP
2023,1009.58,Cyprus,Diesel,CYP
2023,1022.58,Cyprus,Diesel,CYP
2023,1026.65,Cyprus,Diesel,CYP
2023,1028.33,Cyprus,Diesel,CYP
2023,1031.69,Cyprus,Diesel,CYP
2023,1036.21,Cyprus,Diesel,CYP
2023,1033.03,Cyprus,Diesel,CYP
2023,1031.43,Cyprus,Diesel,CYP
2023,998.13,Cyprus,Diesel,CYP
2023,988.03,Cyprus,Diesel,CYP
2023,971.22,Cyprus,Diesel,CYP
2023,953.96,Cyprus,Diesel,CYP
2023,936.46,Cyprus,Diesel,CYP
2023,921.6,Cyprus,Diesel,CYP
2023,891.47,Cyprus,Diesel,CYP
2023,867.62,Cyprus,Diesel,CYP
2023,849.45,Cyprus,Diesel,CYP
2023,841.06,Cyprus,Diesel,CYP
2023,841.75,Cyprus,Diesel,CYP
2023,843.54,Cyprus,Diesel,CYP
2023,842.17,Cyprus,Diesel,CYP
2023,819.32,Cyprus,Diesel,CYP
2023,819.04,Cyprus,Diesel,CYP
2023,819.26,Cyprus,Diesel,CYP
2023,821.38,Cyprus,Diesel,CYP
2023,827.09,Cyprus,Diesel,CYP
2023,852.38,Cyprus,Diesel,CYP
2023,867.57,Cyprus,Diesel,CYP
2023,879.3,Cyprus,Diesel,CYP
2023,891.51,Cyprus,Diesel,CYP
2023,895.36,Cyprus,Diesel,CYP
2023,898.78,Cyprus,Diesel,CYP
2023,907.97,Cyprus,Diesel,CYP
2023,931.57,Cyprus,Diesel,CYP
2023,953.27,Cyprus,Diesel,CYP
2023,961.19,Cyprus,Diesel,CYP
2023,965.76,Cyprus,Diesel,CYP
2023,970.48,Cyprus,Diesel,CYP
2023,978.1,Cyprus,Diesel,CYP
2023,986.53,Cyprus,Diesel,CYP
2023,978.67,Cyprus,Diesel,CYP
2023,978.55,Cyprus,Diesel,CYP
2023,978.66,Cyprus,Diesel,CYP
2023,981.89,Cyprus,Diesel,CYP
2023,989.27,Cyprus,Diesel,CYP
2023,1014.18,Cyprus,Diesel,CYP
2022,1057.33,Cyprus,Diesel,CYP
2022,1067.12,Cyprus,Diesel,CYP
2022,1090.67,Cyprus,Diesel,CYP
2022,1127.01,Cyprus,Diesel,CYP
2022,1175.83,Cyprus,Diesel,CYP
2022,1197.5,Cyprus,Diesel,CYP
2022,1220.15,Cyprus,Diesel,CYP
2022,1233.45,Cyprus,Diesel,CYP
2022,1246.65,Cyprus,Diesel,CYP
2022,1237.59,Cyprus,Diesel,CYP
2022,1174.69,Cyprus,Diesel,CYP
2022,1155.9,Cyprus,Diesel,CYP
2022,1172.4,Cyprus,Diesel,CYP
2022,1192.83,Cyprus,Diesel,CYP
2022,1200.56,Cyprus,Diesel,CYP
2022,1202.41,Cyprus,Diesel,CYP
2022,1184.83,Cyprus,Diesel,CYP
2022,1185.43,Cyprus,Diesel,CYP
2022,1195.56,Cyprus,Diesel,CYP
2022,1233.88,Cyprus,Diesel,CYP
2022,1242.81,Cyprus,Diesel,CYP
2022,1253.52,Cyprus,Diesel,CYP
2022,1296.08,Cyprus,Diesel,CYP
2022,1309.7,Cyprus,Diesel,CYP
2022,1330.38,Cyprus,Diesel,CYP
2022,1331.12,Cyprus,Diesel,CYP
2022,1319.86,Cyprus,Diesel,CYP
2022,1238.86,Cyprus,Diesel,CYP
2022,1223.41,Cyprus,Diesel,CYP
2022,1205.92,Cyprus,Diesel,CYP
2022,1182.38,Cyprus,Diesel,CYP
2022,1184.01,Cyprus,Diesel,CYP
2022,1175.64,Cyprus,Diesel,CYP
2022,1149.83,Cyprus,Diesel,CYP
2022,1125.09,Cyprus,Diesel,CYP
2022,1118.2,Cyprus,Diesel,CYP
2022,1111.24,Cyprus,Diesel,CYP
2022,1105,Cyprus,Diesel,CYP
2022,1082.24,Cyprus,Diesel,CYP
2022,1073.12,Cyprus,Diesel,CYP
2022,963.78,Cyprus,Diesel,CYP
2022,843.96,Cyprus,Diesel,CYP
2022,834.84,Cyprus,Diesel,CYP
2022,832.75,Cyprus,Diesel,CYP
2022,822.95,Cyprus,Diesel,CYP
2022,813.15,Cyprus,Diesel,CYP
2022,791.03,Cyprus,Diesel,CYP
2022,782.54,Cyprus,Diesel,CYP
2022,774.89,Cyprus,Diesel,CYP
2022,775.8,Cyprus,Diesel,CYP
2022,779.07,Cyprus,Diesel,CYP
2021,785.2,Cyprus,Diesel,CYP
2021,790.04,Cyprus,Diesel,CYP
2021,793.5,Cyprus,Diesel,CYP
2021,803.23,Cyprus,Diesel,CYP
2021,803.61,Cyprus,Diesel,CYP
2021,803.63,Cyprus,Diesel,CYP
2021,803.02,Cyprus,Diesel,CYP
2021,773.85,Cyprus,Diesel,CYP
2021,784.66,Cyprus,Diesel,CYP
2021,763.57,Cyprus,Diesel,CYP
2021,739.67,Cyprus,Diesel,CYP
2021,716.15,Cyprus,Diesel,CYP
2021,715.42,Cyprus,Diesel,CYP
2021,694.07,Cyprus,Diesel,CYP
2021,691.76,Cyprus,Diesel,CYP
2021,686.57,Cyprus,Diesel,CYP
2021,687.91,Cyprus,Diesel,CYP
2021,690.84,Cyprus,Diesel,CYP
2021,691.08,Cyprus,Diesel,CYP
2021,691.01,Cyprus,Diesel,CYP
2021,690.43,Cyprus,Diesel,CYP
2021,689.61,Cyprus,Diesel,CYP
2021,683.54,Cyprus,Diesel,CYP
2021,680.59,Cyprus,Diesel,CYP
2021,670.66,Cyprus,Diesel,CYP
2021,661.24,Cyprus,Diesel,CYP
2021,652.78,Cyprus,Diesel,CYP
2021,646.31,Cyprus,Diesel,CYP
2021,636.64,Cyprus,Diesel,CYP
2021,631.29,Cyprus,Diesel,CYP
2021,631.08,Cyprus,Diesel,CYP
2021,630.63,Cyprus,Diesel,CYP
2021,622.25,Cyprus,Diesel,CYP
2021,622.23,Cyprus,Diesel,CYP
2021,622.11,Cyprus,Diesel,CYP
2021,617.92,Cyprus,Diesel,CYP
2021,616.34,Cyprus,Diesel,CYP
2021,616.79,Cyprus,Diesel,CYP
2021,615.67,Cyprus,Diesel,CYP
2021,601.47,Cyprus,Diesel,CYP
2021,584.79,Cyprus,Diesel,CYP
2021,581.3,Cyprus,Diesel,CYP
2021,560.09,Cyprus,Diesel,CYP
2021,545.96,Cyprus,Diesel,CYP
2021,539.14,Cyprus,Diesel,CYP
2021,536.55,Cyprus,Diesel,CYP
2021,531.82,Cyprus,Diesel,CYP
2021,530.22,Cyprus,Diesel,CYP
2021,524.78,Cyprus,Diesel,CYP
2020,503.58,Cyprus,Diesel,CYP
2020,500.47,Cyprus,Diesel,CYP
2020,496.71,Cyprus,Diesel,CYP
2020,495.59,Cyprus,Diesel,CYP
2020,495.64,Cyprus,Diesel,CYP
2020,496.37,Cyprus,Diesel,CYP
2020,499.29,Cyprus,Diesel,CYP
2020,504.89,Cyprus,Diesel,CYP
2020,504.89,Cyprus,Diesel,CYP
2020,506.17,Cyprus,Diesel,CYP
2020,506.91,Cyprus,Diesel,CYP
2020,507.72,Cyprus,Diesel,CYP
2020,511.23,Cyprus,Diesel,CYP
2020,516.12,Cyprus,Diesel,CYP
2020,517.54,Cyprus,Diesel,CYP
2020,510,Cyprus,Diesel,CYP
2020,510,Cyprus,Diesel,CYP
2020,510.68,Cyprus,Diesel,CYP
2020,512.67,Cyprus,Diesel,CYP
2020,514.58,Cyprus,Diesel,CYP
2020,514.51,Cyprus,Diesel,CYP
2020,514.48,Cyprus,Diesel,CYP
2020,513.99,Cyprus,Diesel,CYP
2020,491.09,Cyprus,Diesel,CYP
2020,491.09,Cyprus,Diesel,CYP
2020,491.01,Cyprus,Diesel,CYP
2020,449.03,Cyprus,Diesel,CYP
2020,442.38,Cyprus,Diesel,CYP
2020,422.8,Cyprus,Diesel,CYP
2020,422.33,Cyprus,Diesel,CYP
2020,422.31,Cyprus,Diesel,CYP
2020,414.51,Cyprus,Diesel,CYP
2020,409.66,Cyprus,Diesel,CYP
2020,434.48,Cyprus,Diesel,CYP
2020,482.17,Cyprus,Diesel,CYP
2020,494.28,Cyprus,Diesel,CYP
2020,526.86,Cyprus,Diesel,CYP
2020,546.59,Cyprus,Diesel,CYP
2020,554.14,Cyprus,Diesel,CYP
2020,604.09,Cyprus,Diesel,CYP
2020,624.21,Cyprus,Diesel,CYP
2020,629.69,Cyprus,Diesel,CYP
2020,631.77,Cyprus,Diesel,CYP
2020,643.68,Cyprus,Diesel,CYP
2020,660.63,Cyprus,Diesel,CYP
2020,674.23,Cyprus,Diesel,CYP
2020,673.89,Cyprus,Diesel,CYP
2020,668.89,Cyprus,Diesel,CYP
2020,662.69,Cyprus,Diesel,CYP
2020,657.39,Cyprus,Diesel,CYP
2019,643.71,Cyprus,Diesel,CYP
2019,643.71,Cyprus,Diesel,CYP
2019,644.7,Cyprus,Diesel,CYP
2019,644.86,Cyprus,Diesel,CYP
2019,646.05,Cyprus,Diesel,CYP
2019,638.19,Cyprus,Diesel,CYP
2019,636.91,Cyprus,Diesel,CYP
2019,633.6,Cyprus,Diesel,CYP
2019,635.59,Cyprus,Diesel,CYP
2019,638.51,Cyprus,Diesel,CYP
2019,643.56,Cyprus,Diesel,CYP
2019,642.12,Cyprus,Diesel,CYP
2019,633.01,Cyprus,Diesel,CYP
2019,615.43,Cyprus,Diesel,CYP
2019,610.5,Cyprus,Diesel,CYP
2019,610.67,Cyprus,Diesel,CYP
2019,609.03,Cyprus,Diesel,CYP
2019,626.53,Cyprus,Diesel,CYP
2019,632.75,Cyprus,Diesel,CYP
2019,626.33,Cyprus,Diesel,CYP
2019,626.85,Cyprus,Diesel,CYP
2019,625.28,Cyprus,Diesel,CYP
2019,613.91,Cyprus,Diesel,CYP
2019,612.84,Cyprus,Diesel,CYP
2019,607.7,Cyprus,Diesel,CYP
2019,607.23,Cyprus,Diesel,CYP
2019,602.79,Cyprus,Diesel,CYP
2019,637.85,Cyprus,Diesel,CYP
2019,655.97,Cyprus,Diesel,CYP
2019,662.27,Cyprus,Diesel,CYP
2019,652.92,Cyprus,Diesel,CYP
2019,653.12,Cyprus,Diesel,CYP
2019,650.34,Cyprus,Diesel,CYP
2019,642.28,Cyprus,Diesel,CYP
2019,638,Cyprus,Diesel,CYP
2019,635.13,Cyprus,Diesel,CYP
2019,635.69,Cyprus,Diesel,CYP
2019,632.84,Cyprus,Diesel,CYP
2019,635.31,Cyprus,Diesel,CYP
2019,631.54,Cyprus,Diesel,CYP
2019,625.39,Cyprus,Diesel,CYP
2019,611.66,Cyprus,Diesel,CYP
2019,602.06,Cyprus,Diesel,CYP
2019,595.27,Cyprus,Diesel,CYP
2019,589.22,Cyprus,Diesel,CYP
2019,577.1,Cyprus,Diesel,CYP
2019,573.16,Cyprus,Diesel,CYP
2019,573.38,Cyprus,Diesel,CYP
2019,583.26,Cyprus,Diesel,CYP
2018,628.55,Cyprus,Diesel,CYP
2018,629.33,Cyprus,Diesel,CYP
2018,655.86,Cyprus,Diesel,CYP
2018,683.29,Cyprus,Diesel,CYP
2018,689.17,Cyprus,Diesel,CYP
2018,700.82,Cyprus,Diesel,CYP
2018,703.48,Cyprus,Diesel,CYP
2018,706.71,Cyprus,Diesel,CYP
2018,705.71,Cyprus,Diesel,CYP
2018,701.74,Cyprus,Diesel,CYP
2018,686.8,Cyprus,Diesel,CYP
2018,674.48,Cyprus,Diesel,CYP
2018,675.16,Cyprus,Diesel,CYP
2018,676.48,Cyprus,Diesel,CYP
2018,674.55,Cyprus,Diesel,CYP
2018,654.52,Cyprus,Diesel,CYP
2018,654.32,Cyprus,Diesel,CYP
2018,652.81,Cyprus,Diesel,CYP
2018,652.81,Cyprus,Diesel,CYP
2018,653.03,Cyprus,Diesel,CYP
2018,653.96,Cyprus,Diesel,CYP
2018,656.52,Cyprus,Diesel,CYP
2018,656.61,Cyprus,Diesel,CYP
2018,650.34,Cyprus,Diesel,CYP
2018,653.81,Cyprus,Diesel,CYP
2018,661.69,Cyprus,Diesel,CYP
2018,668.41,Cyprus,Diesel,CYP
2018,670.75,Cyprus,Diesel,CYP
2018,670.95,Cyprus,Diesel,CYP
2018,656.96,Cyprus,Diesel,CYP
2018,639.76,Cyprus,Diesel,CYP
2018,626.17,Cyprus,Diesel,CYP
2018,624,Cyprus,Diesel,CYP
2018,603.74,Cyprus,Diesel,CYP
2018,591.71,Cyprus,Diesel,CYP
2018,587.84,Cyprus,Diesel,CYP
2018,581.93,Cyprus,Diesel,CYP
2018,575.96,Cyprus,Diesel,CYP
2018,576.09,Cyprus,Diesel,CYP
2018,576.15,Cyprus,Diesel,CYP
2018,576.23,Cyprus,Diesel,CYP
2018,578.44,Cyprus,Diesel,CYP
2018,581.93,Cyprus,Diesel,CYP
2018,591.63,Cyprus,Diesel,CYP
2018,592.77,Cyprus,Diesel,CYP
2018,592.45,Cyprus,Diesel,CYP
2018,591.65,Cyprus,Diesel,CYP
2018,586.19,Cyprus,Diesel,CYP
2018,582.5,Cyprus,Diesel,CYP
2018,579.61,Cyprus,Diesel,CYP
2017,579.51,Cyprus,Diesel,CYP
2017,584.34,Cyprus,Diesel,CYP
2017,584.34,Cyprus,Diesel,CYP
2017,584.34,Cyprus,Diesel,CYP
2017,585.52,Cyprus,Diesel,CYP
2017,569.93,Cyprus,Diesel,CYP
2017,554.62,Cyprus,Diesel,CYP
2017,553.71,Cyprus,Diesel,CYP
2017,553.12,Cyprus,Diesel,CYP
2017,552.56,Cyprus,Diesel,CYP
2017,551.45,Cyprus,Diesel,CYP
2017,551.22,Cyprus,Diesel,CYP
2017,536.87,Cyprus,Diesel,CYP
2017,525.9,Cyprus,Diesel,CYP
2017,526.85,Cyprus,Diesel,CYP
2017,526.93,Cyprus,Diesel,CYP
2017,526.93,Cyprus,Diesel,CYP
2017,526.93,Cyprus,Diesel,CYP
2017,526.93,Cyprus,Diesel,CYP
2017,510.59,Cyprus,Diesel,CYP
2017,508.93,Cyprus,Diesel,CYP
2017,502.19,Cyprus,Diesel,CYP
2017,502.19,Cyprus,Diesel,CYP
2017,503.81,Cyprus,Diesel,CYP
2017,511.13,Cyprus,Diesel,CYP
2017,512.72,Cyprus,Diesel,CYP
2017,515.48,Cyprus,Diesel,CYP
2017,527.59,Cyprus,Diesel,CYP
2017,534.92,Cyprus,Diesel,CYP
2017,534.92,Cyprus,Diesel,CYP
2017,534.96,Cyprus,Diesel,CYP
2017,540.86,Cyprus,Diesel,CYP
2017,562.75,Cyprus,Diesel,CYP
2017,571.54,Cyprus,Diesel,CYP
2017,574.17,Cyprus,Diesel,CYP
